w1_hid,w1_pid,sex,age,slequal_OT,SDweek_OT,lfsat_OT,wstress_OT,happy_OT,health_OT,wellbe_OT,wave,educ_kat,estat,deti5_OT,hincome_6,jetlag_OT
100005822,10000582202,2,76,3,7.5,10,NA,NA,NA,NA,5,1,4,0,2,0.25
NA,-537,NA,NA,4,8.823809523809524,6,0,NA,NA,NA,5,NA,NA,2,5,1
100001786,10000178601,1,64,4,5.285714285714286,8,0,NA,NA,NA,5,2,1,0,NA,0.9166666865348816
100005242,10000524202,1,28,3,6.547619047619047,6,0.3333333333333333,NA,NA,NA,5,2,0,1,NA,2.3333332538604736
NA,-295,NA,NA,3,8.285714285714285,10,1,NA,NA,NA,5,NA,NA,2,5,1.5
NA,-283,NA,NA,4,7,10,NA,NA,NA,NA,5,NA,NA,2,3,0
100008969,10000896901,1,29,3,7.071428571428572,8,0,NA,NA,NA,5,3,0,1,5,1
NA,-621,NA,NA,2,7.571428571428571,7,0,NA,NA,NA,5,NA,NA,2,5,1
100005963,-1539,NA,NA,4,9,8,0,NA,NA,NA,5,NA,NA,2,5,1
NA,-470,NA,NA,3,7.666666666666666,7,0,NA,NA,NA,5,NA,NA,2,NA,1
NA,-533,NA,NA,3,7.642857142857142,8,0.3333333333333333,NA,NA,NA,5,NA,NA,2,NA,0.75
100005317,10000531701,2,54,3,7.299999999999999,8,NA,NA,NA,NA,5,3,4,0,NA,0.3499999940395355
NA,-474,NA,NA,3,8.583333333333334,7,NA,NA,NA,NA,5,NA,NA,2,NA,0.625
100009454,10000945402,2,45,4,7.383333333333334,10,0,NA,NA,NA,5,2,0,0,6,0.008333333767950535
100009264,10000926401,1,56,2,7.357142857142858,6,0.3333333333333333,NA,NA,NA,5,2,1,0,4,1.75
100005752,10000575202,1,80,3,8.5,9,NA,NA,NA,NA,5,2,4,0,3,0
NA,-281,NA,NA,4,6.5,6,0,NA,NA,NA,5,NA,NA,2,NA,0.25
100005326,10000532601,2,20,3,8,7,0.6666666666666666,NA,NA,NA,5,2,3,0,NA,1.5
100003297,10000329701,2,63,3,4.809523809523809,9,NA,NA,NA,NA,5,2,4,0,NA,1.0833333730697632
100007922,10000792201,1,69,3,6.5,9,0,NA,NA,NA,5,2,4,0,4,0
NA,-67,NA,NA,2,7.5,8,0.3333333333333333,NA,NA,NA,5,NA,NA,2,NA,0
100008986,10000898601,2,36,3,7.476190476190476,5,0,NA,NA,NA,5,3,0,2,6,0.25
NA,-3,NA,NA,3,7.5,5,NA,NA,NA,NA,5,NA,NA,2,1,0
100002942,10000294201,2,64,3,7.5,8,NA,NA,NA,NA,5,3,4,0,NA,0
100006535,10000653501,2,62,3,7.2857142857142865,8,0,NA,NA,NA,5,1,4,0,3,0.25
100007922,10000792202,2,67,3,8.5,5,NA,NA,NA,NA,5,2,4,0,1,0
NA,-611,NA,NA,3,7.642857142857142,9,0,NA,NA,NA,5,NA,NA,2,6,0.75
NA,-387,NA,NA,2,6.428571428571428,5,0,NA,NA,NA,5,NA,NA,2,5,0.5
100005965,10000596501,2,34,4,9.202380952380953,8,0,NA,NA,NA,5,2,0,0,6,0.5
NA,-480,NA,NA,3,6.095238095238095,7,0.3333333333333333,NA,NA,NA,5,NA,NA,2,5,1.8333333730697632
100006618,10000661801,1,40,3,7.142857142857142,6,0.3333333333333333,NA,NA,NA,5,3,0,0,4,0.75
100005249,10000524903,1,15,3,9,5,NA,NA,NA,NA,5,NA,3,0,NA,1
100003366,10000336601,2,49,2,7.904761904761904,9,0,NA,NA,NA,5,3,0,0,NA,0.1666666716337204
100002728,10000272802,1,59,3,7.5,5,0.3333333333333333,NA,NA,NA,5,1,0,0,NA,0
100009489,10000948901,2,64,4,8.916666666666666,9,NA,NA,NA,NA,5,2,4,0,1,0
100003838,10000383801,2,69,3,9,6,NA,NA,NA,NA,5,2,4,0,NA,0
100001974,10000197401,2,42,3,8,7,0,NA,NA,NA,5,2,1,0,NA,1
100002171,10000217101,2,32,3,8.583333333333334,6,0.3333333333333333,NA,NA,NA,5,3,0,0,NA,0.2916666567325592
100009329,10000932901,2,57,3,8,5,NA,NA,NA,NA,5,3,0,0,5,0.5
100007918,10000791801,2,41,3,7.2142857142857135,2,0.3333333333333333,NA,NA,NA,5,3,0,0,3,0.25
NA,-522,NA,NA,2,9.5,5,0,NA,NA,NA,5,NA,NA,2,1,1.5
100007299,10000729901,2,62,3,8,10,NA,NA,NA,NA,5,1,4,0,3,0.25
100003452,10000345202,2,44,3,7.75,7,0.3333333333333333,NA,NA,NA,5,3,0,0,NA,1.125
100009565,10000956501,2,37,1,9,8,0,NA,NA,NA,5,3,1,0,6,0.75
100009476,10000947601,2,46,3,6.5,8,0.3333333333333333,NA,NA,NA,5,3,0,0,6,0.5
100004652,10000465201,2,54,3,7.75,7,0,NA,NA,NA,5,2,2,0,NA,0
100006278,10000627801,2,50,3,6.845238095238095,9,0.3333333333333333,NA,NA,NA,5,2,1,0,5,1.25
NA,-617,NA,NA,4,9.630952380952381,10,0.3333333333333333,NA,NA,NA,5,NA,NA,2,4,0.3333333432674408
NA,-85,NA,NA,4,10,7,NA,NA,NA,NA,5,NA,NA,2,5,0.5
100008671,10000867101,1,65,3,8,8,NA,NA,NA,NA,5,3,4,0,3,0
100005837,10000583701,2,48,3,7.2857142857142865,10,0.3333333333333333,NA,NA,NA,5,2,0,0,2,2
100007618,10000761801,2,33,3,6.928571428571428,10,0,NA,NA,NA,5,3,5,2,4,0.75
100006745,10000674501,1,59,3,4.7857142857142865,5,0,NA,NA,NA,5,1,0,0,1,1.5
NA,-559,NA,NA,4,8,6,NA,NA,NA,NA,5,NA,NA,2,1,0
NA,-458,NA,NA,4,8.059523809523808,9,0.6666666666666666,NA,NA,NA,5,NA,NA,2,NA,1.5
100005113,10000511302,1,64,3,7.583333333333333,9,NA,NA,NA,NA,5,1,4,0,NA,0
100008214,10000821401,2,59,3,7.5,9,NA,NA,NA,NA,5,3,4,0,2,0
NA,-583,NA,NA,2,6.5,7,0.6666666666666666,NA,NA,NA,5,NA,NA,2,5,0
NA,-228,NA,NA,3,8,5,NA,NA,NA,NA,5,NA,NA,2,6,0
NA,-30,NA,NA,2,10,5,0,NA,NA,NA,5,NA,NA,2,6,0.5
100006819,10000681901,2,41,3,7.7857142857142865,7,0,NA,NA,NA,5,2,5,1,4,1
100009131,10000913102,2,68,1,6,10,NA,NA,NA,NA,5,3,4,0,3,0
100009231,10000923101,2,33,3,7.571428571428571,8,0,NA,NA,NA,5,2,0,0,5,1
100008766,10000876603,2,15,2,6.5,7,0,NA,NA,NA,5,1,3,0,6,0
NA,-489,NA,NA,1,9.678571428571429,3,0.6666666666666666,NA,NA,NA,5,NA,NA,2,3,0.875
NA,-96,NA,NA,3,8,4,0.6666666666666666,NA,NA,NA,5,NA,NA,2,NA,0.5
NA,-518,NA,NA,3,7.3928571428571415,9,0,NA,NA,NA,5,NA,NA,2,4,1.25
NA,-332,NA,NA,3,7.916666666666667,8,0.3333333333333333,NA,NA,NA,5,NA,NA,2,NA,0
100007118,10000711801,2,33,1,8,7,NA,NA,NA,NA,5,1,2,0,6,0.1666666716337204
100003111,10000311102,2,69,3,6.5,7,NA,NA,NA,NA,5,2,4,0,NA,0
NA,-153,NA,NA,3,8.142857142857142,9,0.3333333333333333,NA,NA,NA,5,NA,NA,2,6,0.75
100003138,10000313801,2,62,3,7.5,7,NA,NA,NA,NA,5,1,4,0,NA,0
NA,-231,NA,NA,3,9,5,NA,NA,NA,NA,5,NA,NA,2,1,0
100006726,10000672601,2,48,4,7.5,8,0,NA,NA,NA,5,3,0,0,4,0
NA,-273,NA,NA,3,8.75,9,NA,NA,NA,NA,5,NA,NA,2,NA,0.375
100005135,10000513501,2,41,4,8.428571428571429,5,0.3333333333333333,NA,NA,NA,5,2,0,0,NA,0.5
NA,-623,NA,NA,3,6.928571428571428,9,0,NA,NA,NA,5,NA,NA,2,5,1.25
100006895,10000689501,2,56,4,7.609523809523809,10,0,NA,NA,NA,5,3,0,0,5,0.75
NA,-514,NA,NA,3,7.261904761904762,9,NA,NA,NA,NA,5,NA,NA,2,5,0.5416666865348816
100004426,10000442601,2,21,3,8.714285714285714,8,0,NA,NA,NA,5,2,0,0,NA,0.75
NA,-445,NA,NA,4,8.214285714285715,8,0,NA,NA,NA,5,NA,NA,2,6,3.5
100007884,10000788401,2,56,1,4.5,2,0.3333333333333333,NA,NA,NA,5,1,0,0,1,1.25
100009182,10000918201,2,74,3,8.5,5,NA,NA,NA,NA,5,2,4,0,1,0.5
100001494,10000149401,1,35,2,5,7,0.3333333333333333,NA,NA,NA,5,3,0,2,NA,1.0833333730697632
NA,-482,NA,NA,4,7.75,8,NA,NA,NA,NA,5,NA,NA,2,5,0.0833333358168602
NA,-496,NA,NA,3,7.642857142857142,7,0.3333333333333333,NA,NA,NA,5,NA,NA,2,NA,0.25
NA,-343,NA,NA,3,8.5,9,0,NA,NA,NA,5,NA,NA,2,6,0
100008564,10000856402,1,52,3,7.2857142857142865,8,0,NA,NA,NA,5,3,1,0,5,1.5
100008427,10000842702,2,41,4,8.345238095238095,8,0.6666666666666666,NA,NA,NA,5,1,0,0,6,2.25
100004918,10000491801,1,56,3,6,7,0,NA,NA,NA,5,3,1,0,NA,1
100009197,10000919701,1,74,2,4.5,8,NA,NA,NA,NA,5,2,4,0,1,0
NA,-61,NA,NA,3,7.5,9,NA,NA,NA,NA,5,NA,NA,2,1,0
NA,-510,NA,NA,4,7.821428571428572,8,0,NA,NA,NA,5,NA,NA,2,6,1.125
100005275,10000527502,2,66,4,5,8,NA,NA,NA,NA,5,2,4,0,NA,0.0416666679084301
100002183,10000218301,2,43,3,7.619047619047619,7,0.3333333333333333,NA,NA,NA,5,3,0,2,NA,0.8333333134651184
100006581,10000658101,2,48,3,7.821428571428572,9,0,NA,NA,NA,5,3,0,0,6,1.5
100006813,10000681302,1,57,3,8.5,2,NA,NA,NA,NA,5,1,0,1,2,0
100007287,10000728702,2,66,1,6,8,NA,NA,NA,NA,5,2,4,0,3,0
NA,-500,NA,NA,3,6.357142857142858,10,0,NA,NA,NA,5,NA,NA,2,6,1.5
NA,-313,NA,NA,4,7,9,0,NA,NA,NA,5,NA,NA,2,6,0
100008588,10000858801,1,67,3,8.333333333333334,8,NA,NA,NA,NA,5,3,4,0,3,0
NA,-521,NA,NA,4,8.357142857142858,6,0,NA,NA,NA,5,NA,NA,2,4,0.75
100005542,10000554201,2,36,3,7.642857142857142,8,0,NA,NA,NA,5,3,0,0,6,0.25
NA,-501,NA,NA,2,7.238095238095238,10,0.3333333333333333,NA,NA,NA,5,NA,NA,2,6,1.0833333730697632
100009183,10000918303,1,21,3,7.2142857142857135,10,NA,NA,NA,NA,5,1,3,0,6,0.5
100008642,10000864201,1,65,3,8,4,NA,NA,NA,NA,5,2,4,0,6,1.5
100009177,10000917702,2,45,3,7.428571428571429,10,0,NA,NA,NA,5,1,0,0,5,1.4583333730697632
100008382,10000838201,2,57,3,6.916666666666666,5,0.3333333333333333,NA,NA,NA,5,1,0,0,1,0
100008764,10000876402,2,55,3,8,8,NA,NA,NA,NA,5,2,NA,0,5,0.25
100006795,10000679501,2,65,3,7.75,5,NA,NA,NA,NA,5,2,4,0,3,0.125
100006391,10000639101,2,43,4,7.619047619047619,7,1,NA,NA,NA,5,2,0,0,1,2.25
100009295,10000929501,1,62,3,7.333333333333334,7,NA,NA,NA,NA,5,1,4,0,1,0
NA,-441,NA,NA,4,9,5,NA,NA,NA,NA,5,NA,NA,2,4,2
NA,-318,NA,NA,3,7,7,NA,NA,NA,NA,5,NA,NA,2,5,1.3333333730697632
NA,-174,NA,NA,4,7,8,0,NA,NA,NA,5,NA,NA,2,6,1.5
100002292,10000229201,1,33,3,7.7857142857142865,8,0,NA,NA,NA,5,3,0,2,NA,1.7916666269302368
NA,-242,NA,NA,3,6.428571428571428,8,0,NA,NA,NA,5,NA,NA,2,1,2.25
100008679,10000867902,2,61,3,6,8,NA,NA,NA,NA,5,2,4,0,NA,0
NA,-451,NA,NA,2,8.107142857142858,4,0.6666666666666666,NA,NA,NA,5,NA,NA,2,NA,0.125
NA,-612,NA,NA,3,7,10,NA,NA,NA,NA,5,NA,NA,2,2,0.25
100007369,10000736901,1,44,4,8,7,NA,NA,NA,NA,5,3,1,0,3,0.25
100001854,10000185401,1,40,4,5.25,9,0,NA,NA,NA,5,1,0,0,NA,1.75
NA,-315,NA,NA,4,6.75,4,0,NA,NA,NA,5,NA,NA,2,NA,3.0833332538604736
NA,-414,NA,NA,3,6.75,6,NA,NA,NA,NA,5,NA,NA,2,NA,0.125
100006825,10000682501,1,18,3,7.357142857142858,7,0.3333333333333333,NA,NA,NA,5,1,3,0,4,2.5
100003899,10000389901,2,47,3,8,10,0.3333333333333333,NA,NA,NA,5,1,2,0,NA,0
100007181,10000718102,2,36,3,7.321428571428572,9,0.3333333333333333,NA,NA,NA,5,1,0,0,5,2
100005452,10000545205,2,68,3,7.5,5,NA,NA,NA,NA,5,2,NA,0,3,0
100008299,10000829901,2,60,3,8,9,NA,NA,NA,NA,5,2,0,0,1,0.75
NA,-308,NA,NA,4,8.428571428571429,10,0,NA,NA,NA,5,NA,NA,2,5,2.25
100003843,10000384301,2,44,3,8,3,NA,NA,NA,NA,5,2,1,0,NA,0
100005513,10000551302,1,42,3,8.142857142857142,8,0.3333333333333333,NA,NA,NA,5,2,0,0,6,0.75
NA,-610,NA,NA,3,6.047619047619048,9,0,NA,NA,NA,5,NA,NA,2,3,0.5
100004922,10000492201,1,39,3,8,5,NA,NA,NA,NA,5,1,2,0,NA,0
NA,-307,NA,NA,1,6.142857142857142,8,0,NA,NA,NA,5,NA,NA,2,3,0.25
NA,-219,NA,NA,3,7,8,0,NA,NA,NA,5,NA,NA,2,6,0.25
100006684,10000668401,2,29,3,9,6,0,NA,NA,NA,5,3,0,2,NA,0
NA,-457,NA,NA,4,7.142857142857142,9,0,NA,NA,NA,5,NA,NA,2,NA,0.5
NA,-535,NA,NA,4,9.428571428571429,7,0,NA,NA,NA,5,NA,NA,2,6,0.4166666567325592
100003584,10000358401,1,71,3,7.5,8,NA,NA,NA,NA,5,2,4,0,NA,1
NA,-301,NA,NA,3,8.857142857142858,9,NA,NA,NA,NA,5,NA,NA,2,NA,0.75
NA,-300,NA,NA,3,9.333333333333334,10,NA,NA,NA,NA,5,NA,NA,2,5,0.25
100001347,10000134701,2,56,3,8.5,4,NA,NA,NA,NA,5,2,2,0,NA,0
100002318,10000231801,1,62,3,9.285714285714285,7,0.3333333333333333,NA,NA,NA,5,3,4,0,NA,0.375
100002794,10000279402,2,21,3,5,5,NA,NA,NA,NA,5,2,0,0,NA,1
NA,-298,NA,NA,4,6.5,10,NA,NA,NA,NA,5,NA,NA,2,3,0
100006487,10000648701,2,40,3,7,8,0,NA,NA,NA,5,2,0,0,6,1
NA,-146,NA,NA,3,8.5,8,0.3333333333333333,NA,NA,NA,5,NA,NA,2,5,0.5
100002716,10000271601,1,44,3,7.857142857142858,8,0,NA,NA,NA,5,3,0,0,NA,1.125
NA,-132,NA,NA,3,6.428571428571428,9,NA,NA,NA,NA,5,NA,NA,2,3,0.25
100005484,10000548402,2,50,3,5.571428571428572,9,0,NA,NA,NA,5,2,2,0,5,2
100007317,10000731701,2,59,3,8.5,8,NA,NA,NA,NA,5,2,4,0,4,0
100002478,10000247801,2,70,3,7.916666666666667,8,NA,NA,NA,NA,5,3,4,0,NA,0.9166666865348816
NA,-168,NA,NA,2,8,4,NA,NA,NA,NA,5,NA,NA,2,6,0.5833333134651184
100009188,10000918801,1,53,3,6.4642857142857135,9,0.3333333333333333,NA,NA,NA,5,3,0,0,6,1.125
100003574,10000357401,2,65,3,7.642857142857142,8,NA,NA,NA,NA,5,2,4,0,NA,0.25
NA,-288,NA,NA,4,5.5,8,0,NA,NA,NA,5,NA,NA,2,5,0
100005767,10000576702,2,56,3,8,8,NA,NA,NA,NA,5,2,0,0,4,0
100007683,10000768301,2,47,2,5.416666666666667,9,0.3333333333333333,NA,NA,NA,5,1,1,0,6,2.5416667461395264
100001862,10000186201,1,37,3,6.309523809523808,9,0,NA,NA,NA,5,2,0,0,NA,0.3333333432674408
100003844,10000384402,1,38,3,9.142857142857142,8,0.3333333333333333,NA,NA,NA,5,3,0,0,NA,0.75
100004913,10000491302,2,61,4,7.5,8,NA,NA,NA,NA,5,3,4,0,NA,0.5
NA,-551,NA,NA,3,8,7,0,NA,NA,NA,5,NA,NA,2,2,2.125
100008789,10000878901,1,30,2,7.25,7,0,NA,NA,NA,5,2,0,1,6,0
100008233,10000823301,2,42,3,6.5,8,NA,NA,NA,NA,5,3,5,2,5,0
100007511,10000751102,1,67,4,6.6428571428571415,10,NA,NA,NA,NA,5,2,4,0,4,0.25
NA,-246,NA,NA,3,9,8,0,NA,NA,NA,5,NA,NA,2,1,0.5
NA,-11,NA,NA,3,7.738095238095238,8,0,NA,NA,NA,5,NA,NA,2,5,0.4166666567325592
100007818,10000781801,2,41,3,7.321428571428572,7,0.3333333333333333,NA,NA,NA,5,2,0,0,6,1.25
100005397,10000539701,2,68,3,10.071428571428571,9,NA,NA,NA,NA,5,2,4,0,1,0.25
NA,-416,NA,NA,3,5.738095238095238,7,0,NA,NA,NA,5,NA,NA,2,NA,1.5833333730697632
100006818,10000681801,2,42,3,6.833333333333333,9,0,NA,NA,NA,5,1,0,0,NA,2
100003713,10000371302,2,46,3,7.642857142857142,6,0,NA,NA,NA,5,2,0,0,NA,1.25
NA,-367,NA,NA,4,7.321428571428572,8,0,NA,NA,NA,5,NA,NA,2,3,1
NA,-415,NA,NA,3,6.892857142857142,6,0,NA,NA,NA,5,NA,NA,2,2,1.25
100007272,10000727201,2,45,4,5.857142857142858,0,1,NA,NA,NA,5,2,0,0,1,2.25
100005928,10000592802,2,30,3,6.714285714285714,10,0.6666666666666666,NA,NA,NA,5,2,0,1,6,0.75
100008461,10000846102,2,30,3,8.25,8,0,NA,NA,NA,5,3,5,2,6,0
NA,-39,NA,NA,3,8,6,NA,NA,NA,NA,5,NA,NA,2,2,0
100007887,10000788701,2,46,4,5.5,7,0,NA,NA,NA,5,2,0,0,1,1.75
NA,-66,NA,NA,3,7.190476190476192,6,0,NA,NA,NA,5,NA,NA,2,3,1.6666666269302368
NA,-84,NA,NA,4,7.5,10,0,NA,NA,NA,5,NA,NA,2,5,1
100003166,10000316602,2,62,2,7.642857142857142,8,NA,NA,NA,NA,5,2,4,0,NA,0.25
NA,-590,NA,NA,4,6,9,NA,NA,NA,NA,5,NA,NA,2,1,0
100007289,10000728901,1,73,2,6,7,0.3333333333333333,NA,NA,NA,5,2,4,0,5,0.5
100005238,10000523801,2,51,2,7.25,5,NA,NA,NA,NA,5,2,2,0,NA,0.5
NA,-160,NA,NA,3,8.5,4,NA,NA,NA,NA,5,NA,NA,2,NA,0
100007358,10000735801,2,63,3,7.75,6,0,NA,NA,NA,5,1,4,0,3,0
100006333,10000633301,1,39,4,7.142857142857142,7,0,NA,NA,NA,5,3,0,1,6,1.25
100002968,10000296801,2,46,2,7.738095238095238,8,0.3333333333333333,NA,NA,NA,5,2,0,0,NA,1.0416666269302368
100001453,10000145302,2,63,3,8,7,NA,NA,NA,NA,5,2,4,0,NA,0
NA,-378,NA,NA,3,7.5,9,NA,NA,NA,NA,5,NA,NA,2,1,0
100007644,10000764402,1,53,3,8,6,NA,NA,NA,NA,5,2,1,0,2,0
100008434,10000843401,2,41,3,7.5,9,0.5,NA,NA,NA,5,2,1,0,1,0
NA,-377,NA,NA,4,7,7,0,NA,NA,NA,5,NA,NA,2,3,0.5
100004854,10000485401,1,76,3,7.25,6,NA,NA,NA,NA,5,2,4,0,NA,0
100004977,10000497702,1,46,2,6.928571428571428,5,0,NA,NA,NA,5,1,0,1,NA,1.5
100003943,10000394301,2,45,3,7.928571428571428,6,0.3333333333333333,NA,NA,NA,5,2,0,0,NA,0.5
100002485,-917,NA,NA,3,8.5,9,0.3333333333333333,NA,NA,NA,5,NA,NA,2,NA,0
100008648,10000864801,2,43,1,6.785714285714286,8,0.3333333333333333,NA,NA,NA,5,3,0,0,3,0.5
100002989,10000298901,1,27,3,6.5,4,0,NA,NA,NA,5,3,0,2,NA,0.75
100008666,10000866601,2,37,3,9,9,0,NA,NA,NA,5,3,0,0,3,0
100008158,10000815801,2,52,3,7.845238095238096,7,0.3333333333333333,NA,NA,NA,5,1,0,0,3,1.75
100009188,10000918802,2,50,4,9.083333333333334,8,0,NA,NA,NA,5,1,0,0,6,0.2916666567325592
100005617,10000561701,2,52,3,7.75,2,0.3333333333333333,NA,NA,NA,5,2,0,0,4,0
100008419,10000841901,2,47,2,6,5,NA,NA,NA,NA,5,2,0,0,NA,0
NA,-561,NA,NA,3,7.642857142857142,8,0,NA,NA,NA,5,NA,NA,2,5,0.25
NA,-581,NA,NA,2,7.690476190476192,6,0.3333333333333333,NA,NA,NA,5,NA,NA,2,NA,0.9166666865348816
100006885,10000688502,1,65,4,7.5,9,0,NA,NA,NA,5,3,1,0,3,0
NA,-259,NA,NA,4,9,7,0,NA,NA,NA,5,NA,NA,2,2,2
100006949,10000694901,2,50,2,5,7,NA,NA,NA,NA,5,2,0,0,2,0.5
100002519,10000251901,2,39,4,8.702380952380953,7,0,NA,NA,NA,5,2,0,0,NA,3.4166667461395264
100009193,10000919301,2,63,3,8.5,5,NA,NA,NA,NA,5,1,4,0,2,0
100008392,10000839201,2,60,3,6,8,NA,NA,NA,NA,5,2,NA,0,1,0.25
100003442,10000344201,1,40,3,7.2857142857142865,2,NA,NA,NA,NA,5,3,0,1,NA,0.5
100004728,10000472801,1,46,2,5.3690476190476195,3,0.6666666666666666,NA,NA,NA,5,3,0,0,NA,0.375
100008443,10000844302,2,19,3,6.071428571428571,7,0,NA,NA,NA,5,2,3,0,6,2
100006183,10000618301,2,58,3,5.5,8,NA,NA,NA,NA,5,1,2,0,1,0
100008774,10000877402,2,51,3,8.428571428571429,5,0,NA,NA,NA,5,1,1,0,4,1
100007345,10000734501,2,42,2,8.5,5,0,NA,NA,NA,5,3,0,0,5,0.25
NA,-172,NA,NA,3,6.8571428571428585,5,0,NA,NA,NA,5,NA,NA,2,NA,1.5
100001672,10000167202,1,40,3,6.5,10,1,NA,NA,NA,5,3,0,1,NA,0.75
NA,-558,NA,NA,3,8.785714285714286,4,NA,NA,NA,NA,5,NA,NA,2,NA,0.9583333134651184
100001554,10000155401,2,63,4,5,6,NA,NA,NA,NA,5,1,4,0,NA,0
100004541,10000454101,2,68,2,6.25,8,NA,NA,NA,NA,5,1,4,0,NA,0
100005672,10000567202,2,71,3,7.5,6,NA,NA,NA,NA,5,2,4,0,2,0
NA,-352,NA,NA,3,7.928571428571428,7,0.3333333333333333,NA,NA,NA,5,NA,NA,2,1,0.5
NA,-327,NA,NA,2,7.5,7,NA,NA,NA,NA,5,NA,NA,2,2,0
100003376,10000337601,2,66,4,9,8,NA,NA,NA,NA,5,3,4,0,NA,0.25
100006197,10000619701,1,55,3,6.5,5,0,NA,NA,NA,5,1,0,0,3,2
NA,-86,NA,NA,3,8,8,0.6666666666666666,NA,NA,NA,5,NA,NA,2,NA,1
100007769,10000776901,2,68,3,6.5,9,NA,NA,NA,NA,5,3,4,0,1,0
100003453,10000345301,1,66,4,7.5,8,NA,NA,NA,NA,5,2,4,0,NA,0
NA,-149,NA,NA,2,9.5,8,NA,NA,NA,NA,5,NA,NA,2,NA,0.5
100009283,10000928301,2,54,3,6.321428571428572,10,0,NA,NA,NA,5,1,0,0,4,0.375
100001433,10000143301,2,40,3,8.928571428571429,4,NA,NA,NA,NA,5,2,5,1,NA,0.25
100007742,10000774201,1,41,3,6.571428571428572,7,0,NA,NA,NA,5,2,0,0,6,1
100005854,10000585401,2,41,4,5,9,0.3333333333333333,NA,NA,NA,5,2,0,0,6,1.25
NA,-201,NA,NA,3,6.6428571428571415,9,0,NA,NA,NA,5,NA,NA,2,6,1.25
100006289,10000628901,2,62,3,8.75,5,NA,NA,NA,NA,5,1,4,0,2,0.25
NA,-42,NA,NA,3,9,5,0.3333333333333333,NA,NA,NA,5,NA,NA,2,4,1
NA,-70,NA,NA,2,7.2857142857142865,9,0.3333333333333333,NA,NA,NA,5,NA,NA,2,6,0.5
100001112,10000111201,1,36,3,8.059523809523808,2,0,NA,NA,NA,5,2,0,0,NA,0.125
100005697,10000569702,1,66,3,4.916666666666667,9,NA,NA,NA,NA,5,2,4,0,3,1.5
100005531,10000553101,2,60,2,4,9,NA,NA,NA,NA,5,2,4,0,1,0
100005321,10000532101,2,50,3,7.666666666666666,7,0.3333333333333333,NA,NA,NA,5,3,0,0,NA,1.0833333730697632
100007316,10000731602,2,54,4,8.5,8,NA,NA,NA,NA,5,2,4,0,2,0
100004415,10000441501,2,41,4,8.285714285714285,10,0,NA,NA,NA,5,3,0,0,NA,3
NA,-87,NA,NA,4,8.916666666666666,8,0,NA,NA,NA,5,NA,NA,2,6,0
100008248,10000824801,1,65,3,7.7857142857142865,7,0,NA,NA,NA,5,2,4,0,3,0.75
NA,-76,NA,NA,3,7.666666666666666,7,0,NA,NA,NA,5,NA,NA,2,6,3.875
100003282,10000328202,2,32,3,8.5,9,NA,NA,NA,NA,5,2,5,1,NA,0.875
100009358,10000935801,2,42,2,7,5,0.6666666666666666,NA,NA,NA,5,2,0,0,2,2
NA,-113,NA,NA,3,6.8571428571428585,6,0.3333333333333333,NA,NA,NA,5,NA,NA,2,6,1.75
100007269,10000726901,1,62,3,8.071428571428571,8,NA,NA,NA,NA,5,2,4,0,3,0.125
100004143,10000414301,1,41,4,7.547619047619048,9,0,NA,NA,NA,5,3,0,0,NA,1.5
100005191,10000519102,2,46,3,6,8,0.3333333333333333,NA,NA,NA,5,1,0,0,NA,0
NA,-237,NA,NA,4,8,7,0.3333333333333333,NA,NA,NA,5,NA,NA,2,6,0
100003117,10000311701,2,36,3,7,5,NA,NA,NA,NA,5,1,2,1,NA,0
100005371,10000537101,2,47,3,7.928571428571428,8,0.3333333333333333,NA,NA,NA,5,3,0,0,6,0.9583333134651184
NA,-468,NA,NA,3,8.202380952380953,6,0,NA,NA,NA,5,NA,NA,2,5,0.5
NA,-55,NA,NA,4,8.142857142857142,9,0.3333333333333333,NA,NA,NA,5,NA,NA,2,4,0.75
NA,-43,NA,NA,3,7.25,9,NA,NA,NA,NA,5,NA,NA,2,3,0
100005541,10000554101,2,65,3,8,5,NA,NA,NA,NA,5,1,4,0,1,0.5
100008135,10000813501,2,73,4,7.166666666666667,8,NA,NA,NA,NA,5,3,4,0,1,0
NA,-233,NA,NA,4,8,8,NA,NA,NA,NA,5,NA,NA,2,2,0
100001463,10000146302,2,65,4,6,10,0,NA,NA,NA,5,3,0,0,NA,0
NA,-232,NA,NA,3,6.345238095238096,9,0,NA,NA,NA,5,NA,NA,2,6,0.25
NA,-102,NA,NA,1,5.5,7,0,NA,NA,NA,5,NA,NA,2,6,0
NA,-588,NA,NA,2,9,8,0.3333333333333333,NA,NA,NA,5,NA,NA,2,6,1
NA,-452,NA,NA,2,7,4,NA,NA,NA,NA,5,NA,NA,2,3,0.625
100003117,10000311702,2,15,3,9,5,NA,NA,NA,NA,5,1,3,1,NA,0
NA,-227,NA,NA,3,7.5,9,0,NA,NA,NA,5,NA,NA,2,6,1.5
100002475,10000247502,1,36,4,7.190476190476192,8,0,NA,NA,NA,5,3,0,0,NA,0.375
100005653,10000565301,2,63,4,8,5,NA,NA,NA,NA,5,1,4,0,2,0.25
100002333,10000233302,2,38,3,9.035714285714285,5,0.3333333333333333,NA,NA,NA,5,1,0,0,NA,0.875
100001959,10000195902,1,64,3,8,9,NA,NA,NA,NA,5,3,4,0,NA,0
